qname	qlength	qstart	qend	strand	tname	tlength	tstart	tend	divergence	mapq	attributes
7	474387	230275	234420	+	505041767	4145	0	4145	0.0000	60	mm:0;ins:0,0;del:0,0;score:4145
20	62468	49830	49955	-	505041767	4145	2773	2898	0.0080	60	mm:1;ins:0,0;del:0,0;score:120
2	676873	293969	294355	-	505046878	3701	2500	2925	0.1082	60	mm:7;ins:0,0;del:1,39;score:306
6	591782	206067	206416	-	505050704	3547	0	349	0.0487	60	mm:17;ins:0,0;del:0,0;score:264
9	183372	154585	154849	+	505053837	7341	6891	7154	0.0265	43	mm:6;ins:1,1;del:0,0;score:226
9	183372	146899	147155	-	505057218	75931	13839	14095	0.0000	60	mm:0;ins:0,0;del:0,0;score:256
3	369480	170381	170545	+	505060488	5349	3837	3990	0.0793	60	mm:2;ins:1,11;del:0,0;score:126
5	308816	92114	92679	+	505061503	565	0	565	0.0000	60	mm:0;ins:0,0;del:0,0;score:565
1	1238593	1041805	1044817	+	505061769	8656	4335	7307	0.0385	60	mm:70;ins:3,43;del:1,3;score:2549
21	33754	15406	16212	-	505064377	2008	1202	2008	0.0000	60	mm:0;ins:0,0;del:0,0;score:806
7	474387	187246	187729	+	505067785	1938	167	650	0.0207	52	mm:10;ins:0,0;del:0,0;score:433
11	237718	3789	4272	+	505067785	1938	167	650	0.0207	52	mm:10;ins:0,0;del:0,0;score:433
17	150032	19202	19685	+	505067785	1938	167	650	0.0207	52	mm:10;ins:0,0;del:0,0;score:433
17	150032	20796	21279	-	505067785	1938	167	650	0.0207	52	mm:10;ins:0,0;del:0,0;score:433
1	1238593	613972	614058	+	505068297	1196	380	466	0.0116	60	mm:1;ins:0,0;del:0,0;score:81
6	591782	581956	582042	+	505068297	1196	380	466	0.0116	10	mm:1;ins:0,0;del:0,0;score:81
1	1238593	12311	12419	-	505068410	647	0	108	0.0000	0	mm:0;ins:0,0;del:0,0;score:108
6	591782	376029	376163	+	505074032	180704	31201	31330	0.0373	60	mm:0;ins:1,5;del:0,0;score:118
9	183372	157493	157601	+	505085255	7592	6390	6498	0.0093	60	mm:1;ins:0,0;del:0,0;score:103
2	676873	646399	648192	+	505086271	9916	8123	9916	0.0000	60	mm:0;ins:0,0;del:0,0;score:1793
5	308816	62654	63260	+	505099169	2623	675	1277	0.1153	60	mm:64;ins:4,5;del:1,1;score:245
2	676873	123285	123851	-	505106294	131346	51357	51928	0.0350	2	mm:15;ins:0,0;del:1,5;score:480
4	319932	80428	80775	+	505111727	545	0	347	0.0000	60	mm:0;ins:0,0;del:0,0;score:347
7	474387	457583	459091	+	505111943	2152	644	2152	0.0020	60	mm:3;ins:0,0;del:0,0;score:1493
3	369480	6071	6595	+	505112088	1144	411	961	0.1018	34	mm:30;ins:0,0;del:2,26;score:336
6	591782	337704	338754	+	505123492	1050	0	1050	0.0010	60	mm:1;ins:0,0;del:0,0;score:1045
1	1238593	624544	625381	-	505126675	850	0	837	0.0084	60	mm:7;ins:0,0;del:0,0;score:802
20	62468	62360	62468	-	505126675	850	742	850	0.0000	60	mm:0;ins:0,0;del:0,0;score:108
10	150036	0	2777	-	505129917	4987	0	2783	0.0305	60	mm:79;ins:0,0;del:1,6;score:2370
25	13316	0	2937	+	505129917	4987	596	3539	0.0282	60	mm:77;ins:0,0;del:1,6;score:2540
6	591782	292821	295002	-	505129917	4987	596	2783	0.0306	60	mm:61;ins:0,0;del:1,6;score:1864
10	150036	107104	107755	-	505131904	651	0	651	0.0000	60	mm:0;ins:0,0;del:0,0;score:651
6	591782	343640	343748	-	505142057	4886	0	108	0.0000	60	mm:0;ins:0,0;del:0,0;score:108
16	107813	80959	82835	+	505147229	1866	0	1866	0.0187	60	mm:25;ins:2,10;del:0,0;score:1719
11	237718	229541	229636	-	505151730	2314	0	95	0.0000	60	mm:0;ins:0,0;del:0,0;score:95
3	369480	167335	167576	-	505151983	88929	34754	35009	0.1176	0	mm:16;ins:0,0;del:3,14;score:129
1	1238593	549192	549575	+	505157401	60538	13010	13388	0.0522	60	mm:15;ins:1,5;del:0,0;score:292
11	237718	112353	112529	-	505161358	727	241	417	0.0398	21	mm:7;ins:0,0;del:0,0;score:141
4	319932	286430	287531	-	505161961	3533	0	1101	0.0000	60	mm:0;ins:0,0;del:0,0;score:1101
17	150032	12408	12612	+	505162226	10965	4185	4389	0.0490	60	mm:10;ins:0,0;del:0,0;score:154
9	183372	110665	113162	-	505164125	10873	0	2497	0.0000	60	mm:0;ins:0,0;del:0,0;score:2497
9	183372	101992	103150	-	505164125	10873	2498	3656	0.0000	60	mm:0;ins:0,0;del:0,0;score:1158
7	474387	351197	351727	+	505166522	31685	2123	2653	0.0038	60	mm:2;ins:0,0;del:0,0;score:520
7	474387	356650	358288	+	505166522	31685	7040	8678	0.0000	60	mm:0;ins:0,0;del:0,0;score:1638
7	474387	361359	364892	+	505166522	31685	11056	14589	0.0000	60	mm:0;ins:0,0;del:0,0;score:3533
7	474387	379900	384833	+	505166522	31685	26764	31685	0.0051	60	mm:13;ins:1,12;del:0,0;score:4838
1	1238593	978329	978700	-	505168652	547	0	371	0.0000	60	mm:0;ins:0,0;del:0,0;score:371
1	1238593	1012937	1013123	-	505168652	547	361	547	0.0108	60	mm:2;ins:0,0;del:0,0;score:176
4	319932	184674	184825	+	505170665	2201	242	393	0.0066	60	mm:1;ins:0,0;del:0,0;score:146
1	1238593	1685	3218	-	505175094	53046	2244	3742	0.1052	60	mm:96;ins:8,51;del:3,16;score:869
1	1238593	264633	265139	-	505182693	506	0	506	0.0000	60	mm:0;ins:0,0;del:0,0;score:506
12	131948	80793	81237	+	505184218	244265	82912	83356	0.0023	60	mm:1;ins:0,0;del:0,0;score:439
12	131948	83325	85809	+	505184218	244265	87655	90139	0.0000	60	mm:0;ins:0,0;del:0,0;score:2484
2	676873	164693	165802	+	505189526	9662	0	1109	0.0000	60	mm:0;ins:0,0;del:0,0;score:1109
22	29686	1693	5891	-	505194804	69656	65458	69656	0.0000	60	mm:0;ins:0,0;del:0,0;score:4198
6	591782	384226	384411	+	505199120	2420	845	1024	0.0378	36	mm:1;ins:1,6;del:0,0;score:162
9	183372	130459	130619	-	505199685	59068	559	720	0.0311	60	mm:4;ins:0,0;del:1,1;score:133
1	1238593	629001	629104	-	505200829	3954	465	567	0.0291	60	mm:2;ins:1,1;del:0,0;score:85
7	474387	14484	15368	+	505215292	40678	22028	22906	0.0781	21	mm:63;ins:2,6;del:0,0;score:545
3	369480	2966	3423	-	505221617	23973	3251	3694	0.0502	1	mm:7;ins:2,15;del:1,1;score:373
7	474387	306991	307669	-	505221704	678	0	678	0.0000	60	mm:0;ins:0,0;del:0,0;score:678
1	1238593	794118	794252	-	505225676	585	0	134	0.0075	35	mm:1;ins:0,0;del:0,0;score:129
20	62468	7741	8862	-	505229387	12057	2539	3646	0.0580	0	mm:51;ins:1,14;del:0,0;score:832
2	676873	377185	377322	-	505233237	60241	33527	33664	0.0219	0	mm:3;ins:0,0;del:0,0;score:122
1	1238593	967134	972787	+	505244901	5653	0	5653	0.0000	60	mm:0;ins:0,0;del:0,0;score:5653
15	103233	67657	67827	-	505247634	666	364	534	0.0294	0	mm:5;ins:0,0;del:0,0;score:145
3	369480	169428	170319	-	505249574	3159	0	891	0.0045	60	mm:4;ins:0,0;del:0,0;score:871
9	183372	26482	26623	+	505258391	4383	2372	2510	0.0284	60	mm:1;ins:1,3;del:0,0;score:124
9	183372	18220	19002	-	505259369	3368	0	782	0.0000	60	mm:0;ins:0,0;del:0,0;score:782
4	319932	125175	128791	+	505265094	4820	1204	4820	0.0000	60	mm:0;ins:0,0;del:0,0;score:3616
6	591782	264156	266219	+	505270314	2044	0	2010	0.0548	60	mm:60;ins:4,53;del:0,0;score:1633
3	369480	68885	69284	+	505270517	12249	1812	2211	0.0000	60	mm:0;ins:0,0;del:0,0;score:399
1	1238593	640679	641383	-	505270517	12249	6694	7406	0.0337	60	mm:16;ins:0,0;del:2,8;score:604
3	369480	77839	79217	+	505270517	12249	9131	10508	0.0254	60	mm:34;ins:1,1;del:0,0;score:1200
1	1238593	199478	199695	+	505282775	14464	10880	11152	0.2243	10	mm:6;ins:0,0;del:1,55;score:126
2	676873	392547	392768	-	505286826	91375	13853	14072	0.0226	60	mm:3;ins:1,2;del:0,0;score:196
3	369480	207491	207949	-	505294165	634	176	634	0.0000	60	mm:0;ins:0,0;del:0,0;score:458
9	183372	172767	173395	-	505295708	628	0	628	0.0000	60	mm:0;ins:0,0;del:0,0;score:628
11	237718	203439	204052	-	505303255	9413	8805	9413	0.0098	60	mm:1;ins:1,5;del:0,0;score:592
7	474387	215128	215218	+	505305029	917253	254024	254114	0.0333	60	mm:3;ins:0,0;del:0,0;score:75
6	591782	12358	14101	+	505306617	55035	2908	4651	0.0046	60	mm:8;ins:0,0;del:0,0;score:1703
22	29686	5140	10347	+	505309146	72685	17361	22556	0.0336	60	mm:149;ins:3,19;del:1,7;score:4393
1	1238593	783480	784856	-	505309146	72685	44828	46215	0.0310	55	mm:32;ins:0,0;del:2,11;score:1193
17	150032	55198	61270	-	505309146	72685	48499	54561	0.0335	60	mm:170;ins:2,22;del:2,12;score:5142
8	284015	178991	180864	+	505309146	72685	56460	58347	0.0511	60	mm:57;ins:2,13;del:2,27;score:1511
7	474387	464809	466011	+	505309978	69105	30663	31865	0.0000	60	mm:0;ins:0,0;del:0,0;score:1202
27	13983	5021	6666	-	505309978	69105	38736	40381	0.0000	60	mm:0;ins:0,0;del:0,0;score:1645
27	13983	6667	8159	+	505309978	69105	38889	40381	0.0000	60	mm:0;ins:0,0;del:0,0;score:1492
1	1238593	865552	867044	-	505309978	69105	38889	40381	0.0000	60	mm:0;ins:0,0;del:0,0;score:1492
2	676873	4315	4920	+	505309978	69105	46921	47526	0.0017	60	mm:1;ins:0,0;del:0,0;score:600
2	676873	15820	20062	+	505309978	69105	56308	60550	0.0000	60	mm:0;ins:0,0;del:0,0;score:4242
6	591782	233148	233702	-	505309978	69105	58663	59130	0.1859	60	mm:16;ins:5,87;del:0,0;score:270
2	676873	28811	30675	+	505309978	69105	67241	69105	0.0005	60	mm:1;ins:0,0;del:0,0;score:1859
17	150032	81866	82413	+	505312812	547	0	547	0.0000	60	mm:0;ins:0,0;del:0,0;score:547
1	1238593	109727	110239	-	505313431	512	0	512	0.0000	60	mm:0;ins:0,0;del:0,0;score:512
2	676873	368975	369494	+	505318987	124775	47656	48175	0.0212	60	mm:11;ins:0,0;del:0,0;score:464
7	474387	352233	353661	+	505320486	7462	0	1428	0.0000	60	mm:0;ins:0,0;del:0,0;score:1428
7	474387	355528	356690	+	505320486	7462	6300	7462	0.0000	60	mm:0;ins:0,0;del:0,0;score:1162
1	1238593	626813	627628	-	505321285	2296	541	1354	0.0503	60	mm:39;ins:1,2;del:0,0;score:610
1	1238593	662995	663426	+	505327874	3853	182	613	0.0418	0	mm:18;ins:0,0;del:0,0;score:341
3	369480	48109	48589	+	505330691	245887	234010	234486	0.0229	60	mm:7;ins:1,4;del:0,0;score:431
1	1238593	623185	624138	+	505330691	245887	238565	239512	0.0262	60	mm:19;ins:1,6;del:0,0;score:840
20	62468	58305	61719	-	505330691	245887	239562	242951	0.0287	60	mm:73;ins:3,25;del:0,0;score:2981
8	284015	215011	216333	-	505330691	245887	244180	245511	0.0526	60	mm:26;ins:1,18;del:1,27;score:1117
1	1238593	1103286	1103470	-	505338775	45767	17375	17559	0.0272	60	mm:5;ins:0,0;del:0,0;score:159
18	87812	30536	30644	+	505351948	6000	0	108	0.0000	60	mm:0;ins:0,0;del:0,0;score:108
2	676873	575915	576905	+	505360208	1021	0	1021	0.0402	60	mm:10;ins:0,0;del:1,31;score:903
4	319932	225399	227134	+	505364533	1735	0	1735	0.0000	60	mm:0;ins:0,0;del:0,0;score:1735
4	319932	182025	182322	-	505365503	33372	12539	12836	0.0370	60	mm:11;ins:0,0;del:0,0;score:242
5	308816	98406	98993	-	505371761	587	0	587	0.0000	60	mm:0;ins:0,0;del:0,0;score:587
4	319932	310749	311689	+	505376993	7051	0	940	0.0000	60	mm:0;ins:0,0;del:0,0;score:940
3	369480	62288	64017	+	505380374	1729	0	1729	0.0006	60	mm:1;ins:0,0;del:0,0;score:1724
1	1238593	210340	214805	+	505381963	8263	0	4434	0.0211	60	mm:63;ins:2,31;del:0,0;score:4076
10	150036	107647	111486	-	505381963	8263	4424	8263	0.0034	60	mm:13;ins:0,0;del:0,0;score:3774
8	284015	132085	132920	-	505389652	835	0	835	0.0000	60	mm:0;ins:0,0;del:0,0;score:835
1	1238593	1130219	1132027	-	505389661	1813	0	1813	0.0215	60	mm:34;ins:0,0;del:1,5;score:1627
1	1238593	1178860	1179367	-	505394719	3821	5	505	0.0138	60	mm:0;ins:2,7;del:0,0;score:481
5	308816	279481	279793	+	505396576	103485	7067	7379	0.0256	60	mm:8;ins:0,0;del:0,0;score:272
9	183372	125415	125536	-	505400403	1176	575	696	0.0248	60	mm:3;ins:0,0;del:0,0;score:106
9	183372	4512	4615	-	505407635	56816	31681	31784	0.0194	0	mm:2;ins:0,0;del:0,0;score:93
7	474387	34693	36785	-	505411194	2092	0	2092	0.0000	60	mm:0;ins:0,0;del:0,0;score:2092
3	369480	127759	132760	+	505411842	99404	68642	73643	0.0000	60	mm:0;ins:0,0;del:0,0;score:5001
3	369480	145630	148790	+	505411842	99404	82340	85500	0.0000	60	mm:0;ins:0,0;del:0,0;score:3160
4	319932	86897	87040	-	505411842	99404	85361	85500	0.0280	60	mm:0;ins:2,4;del:0,0;score:123
10	150036	137031	137148	+	505424196	179271	157015	157132	0.0000	60	mm:0;ins:0,0;del:0,0;score:117
2	676873	662296	662839	-	505429098	543	0	543	0.0000	60	mm:0;ins:0,0;del:0,0;score:543
12	131948	81181	81475	+	505434921	4125	363	657	0.0340	19	mm:10;ins:0,0;del:0,0;score:244
7	474387	111263	111371	+	505435233	654	546	654	0.0000	60	mm:0;ins:0,0;del:0,0;score:108
9	183372	108940	110919	+	505439904	96187	2206	4288	0.0777	60	mm:51;ins:2,4;del:8,107;score:1549
3	369480	119976	121918	-	505443742	22400	5695	7638	0.0508	60	mm:88;ins:1,5;del:2,6;score:1468
1	1238593	236340	236867	-	505443805	635	108	635	0.0057	60	mm:3;ins:0,0;del:0,0;score:512
19	62488	40252	40585	+	505444280	523	0	333	0.0000	60	mm:0;ins:0,0;del:0,0;score:333
1	1238593	1010557	1010887	-	505454370	147589	17868	18198	0.0091	60	mm:3;ins:0,0;del:0,0;score:315
6	591782	152688	153083	+	505455443	709	0	395	0.0000	60	mm:0;ins:0,0;del:0,0;score:395
13	131654	72395	72557	+	505459024	13363	12828	12990	0.0000	60	mm:0;ins:0,0;del:0,0;score:162
3	369480	274452	275610	-	505465988	22658	878	2047	0.0351	22	mm:30;ins:0,0;del:2,11;score:985
7	474387	318020	320518	+	505465988	22658	2498	4986	0.0415	60	mm:80;ins:1,17;del:1,7;score:2045
13	131654	7394	8189	-	505465988	22658	9562	10357	0.0403	60	mm:32;ins:0,0;del:0,0;score:635
3	369480	229434	229569	-	505468652	174454	63076	63211	0.0000	60	mm:0;ins:0,0;del:0,0;score:135
4	319932	219669	219934	-	505471643	805	0	269	0.0186	60	mm:1;ins:0,0;del:1,4;score:250
1	1238593	404256	404693	+	505472298	2135	1581	2018	0.0343	60	mm:15;ins:0,0;del:0,0;score:362
7	474387	215276	215862	+	505473600	55371	41181	41767	0.0341	60	mm:20;ins:0,0;del:0,0;score:486
6	591782	359709	360151	-	505474122	3590	0	437	0.0181	60	mm:3;ins:1,5;del:0,0;score:411
6	591782	101671	102177	+	505475617	17388	6713	7209	0.0552	60	mm:16;ins:1,11;del:1,1;score:391
1	1238593	1032954	1038080	+	505475617	17388	8091	13225	0.0331	60	mm:146;ins:2,8;del:3,16;score:4334
1	1238593	1044741	1047126	+	505475617	17388	15003	17388	0.0000	60	mm:0;ins:0,0;del:0,0;score:2385
8	284015	106659	107360	+	505484553	4569	3868	4569	0.0228	60	mm:16;ins:0,0;del:0,0;score:621
4	319932	308119	308308	-	505485636	137637	58402	58591	0.0265	60	mm:5;ins:0,0;del:0,0;score:164
1	1238593	1208438	1215740	-	505488295	81622	20051	27331	0.0817	60	mm:550;ins:5,35;del:3,13;score:4421
5	308816	210459	210664	+	505488295	81622	80860	81065	0.0829	60	mm:17;ins:0,0;del:0,0;score:120
1	1238593	1148500	1148705	-	505488295	81622	80860	81065	0.0829	60	mm:17;ins:0,0;del:0,0;score:120
7	474387	106000	106110	+	505495493	268361	225252	225362	0.0091	60	mm:1;ins:0,0;del:0,0;score:105
2	676873	549238	553932	+	505509831	9583	4889	9583	0.0000	60	mm:0;ins:0,0;del:0,0;score:4694
1	1238593	22424	22553	+	505522223	5085	0	129	0.0078	60	mm:1;ins:0,0;del:0,0;score:124
1	1238593	115551	115946	-	505524190	12975	1197	1592	0.0000	60	mm:0;ins:0,0;del:0,0;score:395
1	1238593	102547	106827	-	505524190	12975	8695	12975	0.0005	60	mm:2;ins:0,0;del:0,0;score:4270
3	369480	19012	19269	+	505524190	12975	10238	10495	0.0117	60	mm:3;ins:0,0;del:0,0;score:242
7	474387	261972	262761	+	505528031	4648	2560	3333	0.0807	60	mm:40;ins:3,20;del:1,4;score:521
3	369480	83392	85016	-	505530571	1624	0	1624	0.0000	60	mm:0;ins:0,0;del:0,0;score:1624
1	1238593	835148	835883	-	505531040	5453	2002	2737	0.0490	60	mm:36;ins:0,0;del:0,0;score:555
2	676873	355132	356178	-	505541511	1053	9	1053	0.0210	60	mm:18;ins:1,3;del:1,1;score:937
15	103233	21422	21927	+	505543983	613	108	613	0.0020	60	mm:1;ins:0,0;del:0,0;score:500
18	87812	83042	87596	+	505548846	4554	0	4554	0.0000	60	mm:0;ins:0,0;del:0,0;score:4554
27	13983	13063	13289	-	505551764	148765	45846	46072	0.0442	60	mm:10;ins:0,0;del:0,0;score:176
6	591782	192959	193109	-	505553026	4096	186	336	0.0000	22	mm:0;ins:0,0;del:0,0;score:150
6	591782	191342	192404	-	505553026	4096	1586	2641	0.0113	60	mm:5;ins:1,7;del:0,0;score:1017
6	591782	480698	481494	-	505557852	1893	0	796	0.0063	60	mm:5;ins:0,0;del:0,0;score:771
1	1238593	512464	512766	-	505559225	72787	12507	12809	0.0464	60	mm:14;ins:0,0;del:0,0;score:232
1	1238593	254357	254863	-	505562487	506	0	506	0.0000	60	mm:0;ins:0,0;del:0,0;score:506
1	1238593	689007	689185	-	505564847	17121	15939	16117	0.0112	19	mm:2;ins:0,0;del:0,0;score:168
6	591782	583909	588067	-	505565770	16692	0	4158	0.0010	60	mm:4;ins:0,0;del:0,0;score:4138
21	33754	10000	11003	-	505577935	6128	0	997	0.0169	60	mm:11;ins:1,6;del:0,0;score:930
1	1238593	674013	675726	+	505577935	6128	1130	2848	0.0250	60	mm:38;ins:0,0;del:1,5;score:1512
2	676873	124727	125307	+	505580666	580	0	580	0.0000	60	mm:0;ins:0,0;del:0,0;score:580
16	107813	9214	9411	-	505584309	4968	4223	4418	0.0203	60	mm:2;ins:1,2;del:0,0;score:177
8	284015	228455	230031	-	505590213	133137	3737	5312	0.0297	60	mm:34;ins:1,7;del:1,6;score:1374
12	131948	71041	72344	+	505594948	37919	9538	10840	0.0398	2	mm:43;ins:1,5;del:1,4;score:1062
14	116408	18174	18978	-	505599974	2630	284	1091	0.0173	60	mm:11;ins:0,0;del:1,3;score:740
1	1238593	401710	402053	-	505601426	26791	14945	15288	0.0321	60	mm:11;ins:0,0;del:0,0;score:288
9	183372	106034	107115	+	505604552	1081	0	1081	0.0000	60	mm:0;ins:0,0;del:0,0;score:1081
1	1238593	845306	847028	+	505608416	2884	0	1724	0.0491	41	mm:69;ins:4,7;del:2,9;score:1318
6	591782	485753	486053	+	505620991	33863	21231	21531	0.0133	60	mm:4;ins:0,0;del:0,0;score:280
1	1238593	291522	299446	-	505625528	79591	29084	36944	0.0761	60	mm:520;ins:11,74;del:3,10;score:5082
4	319932	149928	150260	+	505631461	4778	745	1077	0.0000	60	mm:0;ins:0,0;del:0,0;score:332
10	150036	135347	135979	-	505635156	2815	2183	2815	0.0000	60	mm:0;ins:0,0;del:0,0;score:632
5	308816	211607	212576	+	505648170	4943	3439	4431	0.0333	60	mm:10;ins:0,0;del:1,23;score:890
10	150036	92610	92975	-	505648170	4943	4577	4943	0.0137	60	mm:4;ins:0,0;del:1,1;score:338
20	62468	15354	15462	+	505649632	327957	256507	256615	0.0000	60	mm:0;ins:0,0;del:0,0;score:108
11	237718	95913	97902	-	505649942	1989	0	1989	0.0000	60	mm:0;ins:0,0;del:0,0;score:1989
4	319932	246805	247225	+	505649942	1989	1569	1989	0.0000	60	mm:0;ins:0,0;del:0,0;score:420
18	87812	50506	50768	+	505650517	3365	295	557	0.0496	60	mm:13;ins:0,0;del:0,0;score:197
7	474387	374015	376388	-	505651532	17044	13986	16334	0.0555	2	mm:95;ins:3,31;del:1,6;score:1806
17	150032	8156	8689	+	505655408	533	0	533	0.0000	60	mm:0;ins:0,0;del:0,0;score:533
7	474387	9601	9718	+	505655863	85217	81129	81246	0.0256	22	mm:3;ins:0,0;del:0,0;score:102
17	150032	95744	95887	+	505656120	29797	1703	1844	0.0280	0	mm:2;ins:1,2;del:0,0;score:123
6	591782	36998	37081	+	505656806	2795	710	793	0.0241	60	mm:2;ins:0,0;del:0,0;score:73
6	591782	37626	37709	-	505656806	2795	710	793	0.0241	60	mm:2;ins:0,0;del:0,0;score:73
25	13316	7147	7230	-	505656806	2795	710	793	0.0241	35	mm:2;ins:0,0;del:0,0;score:73
9	183372	142219	144214	-	505656806	2795	808	2795	0.0220	60	mm:26;ins:1,13;del:1,5;score:1822
10	150036	139172	140452	-	505658215	3759	2107	3387	0.0258	60	mm:33;ins:0,0;del:0,0;score:1115
6	591782	590276	591629	-	505658794	5223	1626	2979	0.0000	60	mm:0;ins:0,0;del:0,0;score:1353
2	676873	582870	584538	+	505660448	1836	0	1667	0.0300	60	mm:49;ins:1,1;del:0,0;score:1415
1	1238593	580157	580332	+	505660448	1836	1667	1836	0.0743	60	mm:7;ins:1,6;del:0,0;score:122
12	131948	21127	27009	-	505660733	6874	992	6874	0.0007	60	mm:4;ins:0,0;del:0,0;score:5862
5	308816	299885	300803	-	505661416	1676	0	912	0.0403	60	mm:31;ins:1,6;del:0,0;score:745
12	131948	9085	10003	-	505661416	1676	0	912	0.0403	60	mm:31;ins:1,6;del:0,0;score:745
1	1238593	983272	983746	+	505661416	1676	908	1382	0.0380	60	mm:18;ins:0,0;del:0,0;score:384
6	591782	441399	441578	+	505662881	210102	11443	11622	0.0056	60	mm:1;ins:0,0;del:0,0;score:174
9	183372	13235	13438	-	505663489	116713	47433	47636	0.0296	60	mm:6;ins:0,0;del:0,0;score:173
17	150032	3030	3524	+	505663727	8504	8010	8504	0.0000	60	mm:0;ins:0,0;del:0,0;score:494
1	1238593	1014410	1014751	+	505666610	31483	0	341	0.0000	60	mm:0;ins:0,0;del:0,0;score:341
1	1238593	683408	683981	-	505668460	2850	0	573	0.0140	41	mm:8;ins:0,0;del:0,0;score:533
14	116408	38580	38930	-	505668680	1144	495	845	0.0000	60	mm:0;ins:0,0;del:0,0;score:350
7	474387	9718	11439	-	505670191	140838	118845	120566	0.0529	39	mm:91;ins:0,0;del:0,0;score:1266
3	369480	7110	8327	-	505670883	4733	201	1418	0.0197	60	mm:24;ins:0,0;del:0,0;score:1097
1	1238593	531012	531472	+	505671282	4794	4334	4794	0.0000	60	mm:0;ins:0,0;del:0,0;score:460
16	107813	46202	48756	-	505672531	3934	0	2554	0.0039	60	mm:10;ins:0,0;del:0,0;score:2504
1	1238593	574029	575404	-	505673659	34079	32650	33956	0.0967	60	mm:64;ins:3,69;del:0,0;score:899
1	1238593	200874	201135	-	505674389	1590	190	451	0.0115	60	mm:3;ins:0,0;del:0,0;score:246
6	591782	502656	502758	-	505676597	13202	3698	3800	0.0098	7	mm:1;ins:0,0;del:0,0;score:97
3	369480	268029	268328	-	505679035	111667	103808	104107	0.0000	60	mm:0;ins:0,0;del:0,0;score:299
2	676873	386831	388955	+	505679059	2731	608	2731	0.0005	60	mm:0;ins:1,1;del:0,0;score:2116
3	369480	85352	85630	+	505681544	48395	41296	41578	0.0922	21	mm:22;ins:0,0;del:1,4;score:158
2	676873	339214	341873	+	505682619	12544	0	2659	0.0000	60	mm:0;ins:0,0;del:0,0;score:2659
2	676873	348733	350768	+	505682619	12544	8739	10773	0.0246	60	mm:49;ins:1,1;del:0,0;score:1782
2	676873	352738	354521	+	505682619	12544	10766	12544	0.0297	60	mm:48;ins:1,5;del:0,0;score:1527
11	237718	201802	202107	+	505684880	7593	4862	5167	0.0000	60	mm:0;ins:0,0;del:0,0;score:305
2	676873	393388	393508	-	505685508	81085	80040	80160	0.0167	60	mm:2;ins:0,0;del:0,0;score:110
7	474387	390333	392564	-	505686307	2348	10	2235	0.0628	2	mm:134;ins:2,6;del:0,0;score:1537
8	284015	61272	62134	-	505686744	3358	0	862	0.0336	60	mm:29;ins:0,0;del:0,0;score:717
11	237718	217458	218191	+	505688810	2789	1000	1733	0.0000	60	mm:0;ins:0,0;del:0,0;score:733
3	369480	267025	267401	-	505692650	7780	4761	5137	0.0532	48	mm:20;ins:0,0;del:0,0;score:276
1	1238593	819622	821227	-	505693007	2335	0	1589	0.0373	60	mm:40;ins:3,18;del:1,2;score:1343
6	591782	507105	507806	+	505696669	1978	1277	1978	0.0086	60	mm:6;ins:0,0;del:0,0;score:671
20	62468	4109	4487	-	505697119	1060	0	378	0.0000	60	mm:0;ins:0,0;del:0,0;score:378
18	87812	20639	21004	+	505697119	1060	13	378	0.0000	60	mm:0;ins:0,0;del:0,0;score:365
18	87812	20273	20638	-	505697119	1060	13	378	0.0000	60	mm:0;ins:0,0;del:0,0;score:365
1	1238593	960031	960148	+	505697255	21450	15190	15312	0.0410	60	mm:0;ins:0,0;del:1,5;score:106
